chapter,div_no,div_name,code,descrip,nchs113,nchsti,type
II.  NEOPLASMS,216,Benign neoplasm of skin,216.1,"Eyelid, including canthus",41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,216,Benign neoplasm of skin,216.2,Ear and external auditory canal,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,216,Benign neoplasm of skin,216.3,Skin of other and unspecified parts of face,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,216,Benign neoplasm of skin,216.4,Scalp and skin of neck,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,216,Benign neoplasm of skin,216.5,"Skin of trunk, except scrotum",41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,216,Benign neoplasm of skin,216.6,"Skin of upper limb, including shoulder",41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,216,Benign neoplasm of skin,216.7,"Skin of lower limb, including hip",41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,216,Benign neoplasm of skin,216.8,Other,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,216,Benign neoplasm of skin,216.9,Site unspecified,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,219,Other benign neoplasm of uterus,219.0,Cervix uteri,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,219,Other benign neoplasm of uterus,219.1,Corpus uteri,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,219,Other benign neoplasm of uterus,219.8,Other specified parts,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,219,Other benign neoplasm of uterus,219.9,Part unspecified,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,221,Benign neoplasm of other female genital organs,221.0,Uterine tube and ligaments,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,221,Benign neoplasm of other female genital organs,221.1,Vagina,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,221,Benign neoplasm of other female genital organs,221.2,Vulva,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,221,Benign neoplasm of other female genital organs,221.8,Other specified sites,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,221,Benign neoplasm of other female genital organs,221.9,Site unspecified,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,222,Benign neoplasm of male genital organs,222.0,Testis,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,222,Benign neoplasm of male genital organs,222.1,Penis,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,222,Benign neoplasm of male genital organs,222.2,Prostate,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,222,Benign neoplasm of male genital organs,222.3,Epididymis,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,222,Benign neoplasm of male genital organs,222.4,Scrotum,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,222,Benign neoplasm of male genital organs,222.8,Other specified sites,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,222,Benign neoplasm of male genital organs,222.9,Site unspecified,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,223,Benign neoplasm of kidney and other urinary organs,223.0,"Kidney, except pelvis",41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,223,Benign neoplasm of kidney and other urinary organs,223.1,Renal pelvis,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,223,Benign neoplasm of kidney and other urinary organs,223.2,Ureter,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,223,Benign neoplasm of kidney and other urinary organs,223.3,Bladder,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,223,Benign neoplasm of kidney and other urinary organs,223.8,Other specified sites,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,223,Benign neoplasm of kidney and other urinary organs,223.9,Site unspecified,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,224,Benign neoplasm of eye,224.0,"Eyeball, except conjunctiva, cornea, retina, and choroid",41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,224,Benign neoplasm of eye,224.1,Orbit,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,224,Benign neoplasm of eye,224.2,Lacrimal gland,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,224,Benign neoplasm of eye,224.3,Conjunctiva,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,224,Benign neoplasm of eye,224.4,Cornea,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,224,Benign neoplasm of eye,224.5,Retina,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,224,Benign neoplasm of eye,224.6,Choroid,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,224,Benign neoplasm of eye,224.7,Lacrimal duct,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,224,Benign neoplasm of eye,224.8,Other specified parts,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,224,Benign neoplasm of eye,224.9,Part unspecified,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,225,Benign neoplasm of brain and other parts of nervous system,225.0,Brain,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,225,Benign neoplasm of brain and other parts of nervous system,225.1,Cranial nerves,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,225,Benign neoplasm of brain and other parts of nervous system,225.2,Cerebral meninges,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,225,Benign neoplasm of brain and other parts of nervous system,225.3,Spinal cord,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,225,Benign neoplasm of brain and other parts of nervous system,225.4,Spinal meninges,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,225,Benign neoplasm of brain and other parts of nervous system,225.8,Other,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,225,Benign neoplasm of brain and other parts of nervous system,225.9,Part unspecified,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,227,Benign neoplasm of other endocrine glands and related structures,227.0,Suprarenal gland,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,227,Benign neoplasm of other endocrine glands and related structures,227.1,Parathyroid gland,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,227,Benign neoplasm of other endocrine glands and related structures,227.3,Pituitary gland and craniopharyngeal duct,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,227,Benign neoplasm of other endocrine glands and related structures,227.4,Pineal gland,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,227,Benign neoplasm of other endocrine glands and related structures,227.5,Carotid body,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,227,Benign neoplasm of other endocrine glands and related structures,227.6,Aortic body and other paraganglia,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,227,Benign neoplasm of other endocrine glands and related structures,227.8,Other,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,227,Benign neoplasm of other endocrine glands and related structures,227.9,Site unspecified,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,228,"Hemangioma and lymphangioma, any site",228.0,"Haemangioma, any site",41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,228,"Hemangioma and lymphangioma, any site",228.1,"Lymphangioma, any site",41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,229,Benign neoplasm of other and unspecified sites,229.0,Lymph nodes,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,229,Benign neoplasm of other and unspecified sites,229.8,Other specified sites,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,229,Benign neoplasm of other and unspecified sites,229.9,Site unspecified,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,230,Carcinoma in situ of digestive organs,230.0,"Lip, oral cavity, and pharynx",41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,230,Carcinoma in situ of digestive organs,230.1,Esophagus,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,230,Carcinoma in situ of digestive organs,230.2,Stomach,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,230,Carcinoma in situ of digestive organs,230.3,Colon,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,230,Carcinoma in situ of digestive organs,230.4,Rectum,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,230,Carcinoma in situ of digestive organs,230.5,Anal canal,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,230,Carcinoma in situ of digestive organs,230.6,"Anus, unspecified",41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,230,Carcinoma in situ of digestive organs,230.7,Other and unspecified parts of intestine,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,230,Carcinoma in situ of digestive organs,230.8,Liver and biliary system,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,230,Carcinoma in situ of digestive organs,230.9,Other and unspecified digestive organs,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,231,Carcinoma in situ of respiratory system,231.0,Larynx,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,231,Carcinoma in situ of respiratory system,231.1,Trachea,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,231,Carcinoma in situ of respiratory system,231.2,Bronchus and lung,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,231,Carcinoma in situ of respiratory system,231.8,Other specified parts,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,231,Carcinoma in situ of respiratory system,231.9,Part unspecified,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,232,Carcinoma in situ of skin,232.0,Skin of lip,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,232,Carcinoma in situ of skin,232.1,"Eyelid, including canthus",41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,232,Carcinoma in situ of skin,232.2,Ear and external auditory canal,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,232,Carcinoma in situ of skin,232.3,Skin of other and unspecified parts of face,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,232,Carcinoma in situ of skin,232.4,Scalp and skin of neck,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,232,Carcinoma in situ of skin,232.5,"Skin of trunk, except scrotum",41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,232,Carcinoma in situ of skin,232.6,"Skin of upper limb, including shoulder",41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,232,Carcinoma in situ of skin,232.7,"Skin of lower limb, including hip",41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,232,Carcinoma in situ of skin,232.8,Other specified sites,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,232,Carcinoma in situ of skin,232.9,Site unspecified,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,233,Carcinoma in situ of breast and genitourinary system,233.0,Breast,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,233,Carcinoma in situ of breast and genitourinary system,233.1,Cervix uteri,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,233,Carcinoma in situ of breast and genitourinary system,233.2,Other and unspecified parts of uterus,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
II.  NEOPLASMS,233,Carcinoma in situ of breast and genitourinary system,233.3,Other and unspecified female genital organs,41,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior",Chronic
